258.871187	-5232.208206	-762098.557732	-1089628.494281
5878.360877	-5601.519145	-760728.008500	-1089899.431500
5783.537837	-5600.583056	-760752.278424	-1089895.979260
4962.052095	-5591.077619	-760954.775562	-1089867.988311
4703.135158	-5589.725885	-761017.073376	-1089859.644328
3694.765253	-5581.523875	-761263.453428	-1089824.930925
256.706299	-5555.405929	-762107.763100	-1089703.170300
1651.640271	-5569.005970	-761766.302886	-1089753.137913
2020.415239	-5571.594209	-761675.914424	-1089765.970230
2328.018569	-5573.490969	-761600.045001	-1089777.104801
2680.018218	-5575.899262	-761514.085123	-1089789.121445
698.625579	-5560.656096	-761998.340661	-1089719.129735
1036.475220	-5564.279608	-761916.513806	-1089731.064759
5865.549924	-5601.386341	-760731.452840	-1089898.947609
5809.839567	-5600.870544	-760745.103533	-1089897.032217
3837.301783	-510.608458	-761073.148200	-1088571.246700
418.298495	-4263.601619	-762023.367800	-1089386.612100
743.666699	-4283.207014	-761948.225900	-1089400.582200
1716.215105	-4719.341326	-761723.012200	-1089542.822400
2199.373525	-4816.819731	-761613.791900	-1089577.959200
5593.289097	-3176.196280	-760728.436700	-1089289.187400
5098.166629	-3011.121968	-760847.181900	-1089232.513500
5116.880097	-2495.728609	-760820.035600	-1089104.878200
5163.745881	-2666.661387	-760816.860600	-1089146.470800
4918.551180	-2494.462508	-760870.677000	-1089098.528200
4846.820006	-2439.582412	-760885.440800	-1089081.541900
4649.053444	-1628.841844	-760904.808300	-1088875.642800
4042.298126	-438.811127	-761011.778300	-1088560.595700
4106.084091	-450.509856	-760994.819700	-1088564.015900
4098.375961	-1162.049335	-761023.754100	-1088740.069700
267.326996	-4316.766922	-762067.712033	-1089399.405459
265.491394	-4465.809734	-762072.483311	-1089435.592845
264.488495	-4703.130329	-762079.996748	-1089492.577933
369.162689	-4274.588787	-762040.089500	-1089387.035500
2742.054993	-3626.038116	-761441.918300	-1089308.295300
4466.282806	-898.711916	-760923.540900	-1088684.189900
4531.959229	-1581.797240	-760932.589600	-1088860.561500
4642.332275	-1821.487297	-760914.333300	-1088921.997900
4680.062759	-2029.086174	-760910.840800	-1088977.560500
5599.611481	-3428.502853	-760734.310500	-1089350.782500
5671.092407	-3730.288536	-760727.484200	-1089429.998900
5692.174835	-3732.703777	-760722.404200	-1089430.316400
5665.141541	-3892.618820	-760738.596700	-1089467.781500
5707.522232	-4156.837292	-760732.246700	-1089534.932800
5941.252258	-5488.576187	-760714.942900	-1089870.054800
6054.811035	-5028.008911	-760674.461600	-1089763.215800
5896.056320	-4988.109348	-760707.005400	-1089748.610800
5700.259947	-4853.681686	-760756.535500	-1089709.081900
5620.446403	-4461.762601	-760763.044300	-1089605.894200
5722.977129	-3849.098356	-760720.499200	-1089459.843900
4122.170218	-814.034293	-761007.018200	-1088656.870400
3186.394473	-2915.708745	-761312.527320	-1089148.096172
2857.099125	-3409.178621	-761409.744900	-1089257.918500
2359.194169	-4276.972474	-761559.816800	-1089454.557300
3716.877277	-2144.922629	-761152.146000	-1088970.686300
3788.212041	-2002.819538	-761129.070171	-1088938.605181
3907.182032	-1768.455046	-761092.683400	-1088882.929100
4045.448777	-643.371913	-761019.400800	-1088611.150300
4020.937042	-551.644794	-761023.634100	-1088587.655300
4031.256013	-477.462479	-761017.675700	-1088569.245500
4208.929833	-529.427965	-760973.229700	-1088586.717200
4274.709778	-598.399326	-760959.100900	-1088604.656000
4333.640405	-664.766844	-760946.718400	-1088623.547300
3537.650574	-5580.519491	-761302.786921	-1089819.262604
266.418152	-4295.233461	-762066.896764	-1089393.222111
