-766609.328972	-1094381.545341	-766612.057900	-1094379.325700
-766589.033561	-1094425.545336	-766586.128700	-1094428.326600
-766582.747555	-1094398.140482	-766583.059500	-1094398.164000
-766394.553089	-1094462.366853	-766389.754500	-1094463.516300
-765582.463682	-1094551.121978	-765572.894400	-1094551.085300
-765578.811934	-1094563.911360	-765570.751300	-1094563.706000
-765448.918541	-1094484.663024	-765438.988500	-1094483.854600
-765240.011417	-1094706.141234	-765228.009400	-1094706.978200
-765205.821397	-1094694.726254	-765196.021200	-1094695.627500
-765079.475188	-1094586.199607	-765069.338400	-1094587.439200
-765134.328844	-1094668.040501	-765120.852900	-1094668.957500
-765159.512222	-1094669.133320	-765150.221700	-1094669.513100
-765207.959703	-1094680.099019	-765197.767400	-1094681.340000
-765278.405533	-1094688.924806	-765269.363800	-1094692.452500
-765312.118192	-1094716.433013	-765299.843900	-1094717.693800
-765385.295871	-1094585.602424	-765378.028400	-1094582.200400
-765427.147967	-1094503.283083	-765419.462200	-1094499.967700
-765665.763517	-1094601.876444	-765654.730200	-1094602.520400
-765993.632833	-1094555.422026	-765987.454800	-1094552.284100
-765223.918267	-1094680.227995	-765213.721800	-1094680.625600
-765538.311191	-1094526.239272	-765528.285600	-1094526.875900
-766052.725417	-1094518.663865	-766044.208000	-1094519.872600
-766073.397808	-1094514.265027	-766067.359100	-1094514.184100
-766332.148229	-1094480.858351	-766323.344000	-1094482.037100
-764809.538342	-1093542.866140	-764803.666700	-1093538.816100
-764820.914883	-1093556.794877	-764814.646900	-1093554.029700
-764819.676673	-1093560.106511	-764814.094400	-1093557.731700
-764874.046622	-1093574.752503	-764872.408700	-1093572.125100
-764919.376523	-1093623.323641	-764915.482900	-1093620.173500
-764968.392262	-1093644.635184	-764963.108000	-1093641.551900
-764997.225325	-1093678.052642	-764995.916400	-1093675.524400
-765014.629146	-1093764.853848	-765014.119800	-1093766.117900
-765035.630989	-1093790.352660	-765033.381500	-1093788.766300
-765041.196990	-1093813.230377	-765038.779000	-1093815.224700
-765068.537485	-1093844.064350	-765066.084000	-1093844.752300
-765078.646063	-1093974.419679	-765076.244100	-1093969.953300
-765110.940800	-1094005.146897	-765108.205800	-1093999.057600
-765125.307738	-1094056.864305	-765125.139200	-1094052.080200
-765125.311554	-1094092.598030	-765122.175800	-1094085.629400
-765141.937560	-1094108.420484	-765139.109200	-1094102.351100
-765149.217791	-1094132.097755	-765147.152500	-1094125.528700
-765146.348412	-1094149.020626	-765144.189200	-1094143.308700
-765148.548029	-1094163.125876	-765145.353400	-1094159.712900
-765162.949441	-1094186.077493	-765158.159200	-1094178.127900
-765164.793266	-1094210.970330	-765162.180900	-1094208.396300
-765150.959858	-1094259.262850	-765147.046700	-1094257.397300
-765165.116632	-1094295.711642	-765163.239200	-1094294.015700
-765156.983366	-1094476.949334	-765150.115900	-1094471.181000
-765075.206941	-1094663.274108	-765067.433400	-1094665.703100
-765305.008570	-1094701.630158	-765293.811400	-1094701.421900
-765327.295152	-1094714.524870	-765317.227000	-1094715.233200
-765458.727970	-1094494.177958	-765450.021700	-1094493.855900
-765155.313129	-1094496.305779	-765149.110500	-1094490.998300
-766451.516997	-1093278.005268	-766451.175509	-1093276.930634
-765379.126598	-1093029.011879	-765384.983903	-1093015.638636
-765373.431549	-1092997.649803	-765379.502828	-1092984.666669
-765796.272909	-1092626.557549	-765795.135082	-1092630.113600
-765602.100537	-1092714.218821	-765600.889516	-1092710.393635
-765891.601188	-1092605.605419	-765890.971325	-1092606.631782
-765491.067751	-1092893.160372	-765491.694095	-1092885.557902
-764786.064361	-1093450.485245	-764776.579900	-1093444.293500
-764779.767477	-1093487.546728	-764771.732581	-1093480.451571
-766451.247191	-1093278.023747	-766451.578089	-1093277.052573
-766490.438939	-1093558.936621	-766490.400226	-1093556.361567
-766514.507998	-1093725.638097	-766514.157101	-1093721.356615
-766540.438597	-1093908.655209	-766540.653360	-1093903.999695
-766541.076189	-1093912.905402	-766541.303034	-1093908.385205
-766563.269064	-1094064.569404	-766563.768416	-1094060.033698
-766573.316184	-1094134.935721	-766573.638727	-1094130.474709
-766588.758053	-1094239.672287	-766589.176327	-1094235.598282
-766604.512853	-1094346.897621	-766605.460098	-1094343.257540
-766608.875051	-1094377.303019	-766610.672200	-1094376.649200
-766436.537949	-1093170.002270	-766437.808731	-1093168.488682
-766436.691851	-1093173.170491	-766438.164000	-1093171.240900
-766419.498640	-1093052.886730	-766422.818836	-1093051.796715
-766443.555904	-1093220.500412	-766444.553289	-1093218.413829
-765520.258230	-1092876.296693	-765519.496500	-1092867.994200
