-763250.571201	-1093044.107935	-763249.144200	-1093044.258800
-763162.073074	-1093109.646993	-763163.630700	-1093110.193100
-763007.705578	-1093392.989122	-763010.701300	-1093392.345400
-763032.384554	-1093390.561233	-763034.619600	-1093390.334500
-762875.923929	-1094191.620220	-762873.106200	-1094194.611400
-762909.882626	-1094016.505444	-762911.641100	-1094017.398300
-762900.345098	-1094006.275338	-762901.598500	-1094005.239500
-764608.599623	-1093940.255285	-764609.113564	-1093943.340049
-764637.428583	-1093893.414148	-764635.870700	-1093896.187400
-764675.542932	-1093775.158008	-764673.970800	-1093770.668800
-764633.331796	-1093866.460225	-764630.155700	-1093864.649000
-764795.970055	-1093653.013480	-764794.726800	-1093647.796000
-764820.369375	-1093565.297872	-764814.094400	-1093557.731700
-764817.179659	-1093605.583086	-764812.718500	-1093598.795100
-763224.223257	-1094142.440588	-763226.381820	-1094143.477952
-762904.043750	-1093649.559534	-762906.243500	-1093648.250900
-762952.194212	-1093465.543350	-762952.387000	-1093466.323000
-764266.377593	-1093991.217316	-764266.744492	-1093992.584856
-764626.880649	-1093922.944155	-764628.225400	-1093925.786700
-764741.838868	-1093711.494833	-764737.470900	-1093706.533700
-764768.720336	-1093686.079857	-764766.575100	-1093681.980300
-764820.392533	-1093565.314883	-764814.094400	-1093557.731700
-764820.407464	-1093565.326765	-764814.094400	-1093557.731700
-764714.478260	-1093742.971068	-764710.589200	-1093738.283700
-764619.700207	-1093938.670315	-764619.898000	-1093941.779100
-763933.338938	-1094041.071396	-763937.874468	-1094040.020950
