971.783157	-1460.551696	-762200.914100	-1091426.932000
1668.731657	-1664.081701	-762039.941300	-1091503.211600
1887.207158	-1775.388184	-761989.220600	-1091538.692300
1911.281893	-1713.274495	-761982.949900	-1091523.690400
1901.771001	-1581.025942	-761979.139900	-1091489.241500
2095.875415	-1426.670810	-761927.466700	-1091459.237700
1120.744313	-2443.145574	-762196.389700	-1091677.678200
589.646249	-2490.096117	-762329.263700	-1091669.343800
1037.621241	-2782.839075	-762227.822300	-1091757.609000
2243.951369	-2834.992566	-761938.579200	-1091812.615900
2334.336989	-2787.159128	-761914.052300	-1091805.313400
3375.932673	-2956.480127	-761662.433000	-1091879.052900
3546.738027	-2952.321660	-761625.047300	-1091884.450500
3624.331865	-3008.015477	-761605.441700	-1091901.039900
3608.481492	-3449.114718	-761625.523600	-1092010.736300
3834.705537	-4190.774477	-761594.329100	-1092198.855500
3161.881443	-4019.518246	-761752.285700	-1092133.053500
2200.978708	-4296.722601	-761995.649900	-1092168.692900
2495.334421	-4242.618483	-761924.450400	-1092166.311600
2733.645052	-4225.015732	-761866.334600	-1092168.448200
2736.206040	-4297.719202	-761864.985200	-1092188.609500
2907.358784	-4344.845263	-761827.282000	-1092204.484500
2901.944016	-4480.680224	-761833.949500	-1092237.742700
3998.103138	-4657.318621	-761571.535200	-1092318.705300
3441.450449	-4515.644412	-761700.837400	-1092264.809600
3706.507110	-6633.507713	-761705.029100	-1092801.299700
3718.013201	-6589.275414	-761700.901600	-1092789.790300
3764.549130	-6572.629696	-761689.789100	-1092787.012200
3792.064719	-6570.848971	-761681.375300	-1092788.361500
3827.333436	-5762.619385	-761645.577100	-1092588.177400
3802.677240	-5885.217460	-761656.689600	-1092617.069900
4240.607045	-4645.472843	-761511.223200	-1092324.726800
331.717578	-7473.035364	-762564.883800	-1092898.029100
447.888341	-7515.576716	-762538.213800	-1092911.522900
900.442337	-7993.872944	-762441.217300	-1093047.968800
1380.841873	-7698.587493	-762313.502700	-1092987.077500
1409.102490	-7639.967514	-762305.909100	-1092973.504300
1513.817285	-7555.612533	-762276.143500	-1092956.703300
1608.894289	-7572.238269	-762252.330900	-1092963.317900
1701.313138	-7495.810040	-762226.930900	-1092946.384500
331.857976	-7302.783926	-762559.238163	-1092857.517084
332.066266	-6996.072470	-762548.524318	-1092782.423375
331.806874	-6698.415117	-762537.810508	-1092707.329969
332.212604	-6393.769847	-762527.096734	-1092632.236869
3001.085876	-4020.303545	-761794.513300	-1092126.703400
2693.347033	-4022.516826	-761864.919100	-1092117.099000
2589.962345	-4060.204500	-761896.272200	-1092123.290300
3258.051891	-4518.083264	-761745.500581	-1092259.303905
3634.422267	-3544.015769	-761622.904200	-1092031.453300
2619.627174	-3009.039829	-761852.933400	-1091865.638500
1585.352423	-1502.012662	-762053.911300	-1091460.428400
