400.105640	-199.695575	-767359.157768	-1092016.518492
3152.200864	-246.023836	-766684.582947	-1092110.879155
1785.591606	-2094.755128	-767077.927300	-1092533.891800
1800.957639	-2027.436323	-767073.164800	-1092518.969200
1099.987699	-803.499751	-767204.927600	-1092188.927300
1096.222099	-766.169222	-767202.625700	-1092178.052900
711.165653	-333.663631	-767286.763300	-1092060.260200
482.709059	-285.636118	-767338.238100	-1092042.480200
330.853027	-198.035926	-767376.304162	-1092014.348710
1566.858934	-1217.130353	-767103.327300	-1092303.703800
1712.957865	-1666.292252	-767083.166100	-1092419.591500
2590.984311	-3431.667215	-766926.992257	-1092888.818660
2349.096435	-3020.801481	-766972.596500	-1092780.669100
1782.338536	-1981.777525	-767075.863500	-1092508.333000
1678.961084	-1411.582423	-767080.705400	-1092360.933300
963.493807	-955.478193	-767243.607859	-1092222.241070
592.132584	-512.658798	-767318.651780	-1092100.700063
1422.739821	-1308.900519	-767141.003119	-1092326.693266
1549.051637	-1626.857539	-767120.916243	-1092408.051151
1549.224489	-1702.612047	-767122.900622	-1092427.498064
1514.659855	-1700.492221	-767130.970429	-1092428.291816
1532.096139	-2027.100455	-767138.053339	-1092506.080795
1935.349271	-2592.192049	-767058.237208	-1092662.335204
1916.151262	-2600.999382	-767062.920342	-1092663.922707
2158.123817	-3100.055549	-767019.078796	-1092796.426306
1889.711029	-2325.762073	-767061.655400	-1092594.693100
