-763840.011532	-1094703.196442	-763840.506300	-1094707.314500
-763624.382911	-1094694.854211	-763625.637800	-1094697.233800
-763491.777891	-1094704.404501	-763491.890600	-1094708.425700
-764009.854582	-1094563.412821	-764008.305400	-1094567.058600
-763989.020631	-1094539.417847	-763988.382200	-1094541.658500
-764037.046495	-1094487.909750	-764039.738000	-1094484.984700
-764036.436526	-1094469.401242	-764036.959800	-1094470.855900
-764318.254618	-1094421.293352	-764319.376700	-1094421.087700
-764346.009087	-1094384.294506	-764345.253000	-1094384.813200
-764382.394480	-1094278.734452	-764382.797400	-1094282.260500
-764473.392246	-1094111.190719	-764473.920100	-1094112.635800
-764531.212772	-1094019.938276	-764531.784600	-1094021.195600
-762853.507651	-1094241.998086	-762857.454300	-1094245.257900
-764591.193597	-1093973.233627	-764592.824100	-1093971.824300
-764450.514752	-1094147.750975	-764450.901300	-1094147.481500
-763835.580489	-1094690.611577	-763835.664400	-1094694.535100
-762854.799644	-1094219.249902	-762854.936600	-1094222.294500
-762872.162833	-1094191.046448	-762873.106200	-1094194.611400
-763669.043669	-1094079.013423	-763673.698159	-1094078.732961
-764619.373317	-1093942.238721	-764619.898000	-1093941.779100
-764487.660488	-1094047.929356	-764485.747000	-1094046.278200
-764380.066256	-1094295.704395	-764378.590500	-1094304.009300
-763939.968672	-1094040.159709	-763942.268893	-1094039.859779
-763934.772486	-1094040.900960	-763936.692881	-1094040.666856
-763750.200844	-1094067.190302	-763751.881069	-1094067.416693
-763224.915610	-1094142.528657	-763225.893185	-1094142.886084
