3164.819250	-6493.175713	-766504.571049	-1093071.686944
1569.641053	-5928.672907	-766885.076800	-1092880.870300
3124.570297	-1429.055813	-766368.996700	-1091827.457500
5446.773262	-835.543955	-765779.217200	-1091750.119600
4100.126596	-966.304590	-766116.164800	-1091744.312000
3617.999129	-1672.043697	-766252.579800	-1091901.541000
3056.814792	-1832.387897	-766397.307200	-1091924.824400
2761.520341	-2168.535631	-766475.690100	-1091992.469600
2323.456531	-2335.353010	-766588.755700	-1092022.742400
1624.012745	-3374.406606	-766792.982900	-1092254.190700
1861.189922	-3766.021939	-766745.208900	-1092362.207100
1805.712620	-3915.250231	-766761.756500	-1092394.150000
1816.436591	-4477.554664	-766776.804700	-1092533.409600
1653.620482	-4587.486826	-766816.254100	-1092553.306300
1366.190931	-5246.501956	-766910.274000	-1092712.493200
1403.852994	-5838.931060	-766917.528600	-1092858.380200
2058.622781	-5699.037589	-766755.600000	-1092838.706300
2192.330780	-5718.621766	-766723.373700	-1092848.866300
2531.980735	-6307.471276	-766658.286000	-1093002.695300
3140.137503	-6332.833397	-766506.362000	-1093026.984100
2808.778979	-6353.092146	-766594.150900	-1093019.999100
8458.549142	-2522.281628	-765078.115791	-1092247.323920
2361.374951	-5980.686280	-766691.623600	-1092917.922700
2191.907445	-2441.085337	-766625.731200	-1092043.380000
7633.644095	-5665.990658	-765379.359511	-1092984.814395
3682.557292	-6326.658733	-766374.548495	-1093040.862077
6837.206625	-631.939713	-765432.303624	-1091739.936298
7907.204220	-2233.625960	-765206.163797	-1092159.808839
5861.110412	-1265.237189	-765690.775599	-1091864.933431
7645.605295	-5414.889634	-765366.554314	-1092921.452293
3225.034440	-6866.741486	-766502.101950	-1093160.846449
5392.804264	-4361.314546	-765890.000846	-1092607.573749
5786.412658	-4412.905172	-765795.567559	-1092626.283135
6601.069859	-4651.226846	-765603.040796	-1092708.853805
7127.594619	-5313.040016	-765493.455893	-1092885.285381
5790.449486	-4413.676735	-765796.364649	-1092628.555208
3509.048927	-6383.948549	-766419.476595	-1093053.537382
