3587.911600	-6447.950582	-764533.172599	-1093265.549216
1609.415372	-1199.616197	-763182.143100	-1092953.520000
1991.177142	-1427.541662	-763249.144200	-1093044.258800
269.566986	-6436.126115	-764415.313952	-1092439.550224
266.615677	-1274.764788	-763152.861085	-1092619.585587
264.895731	-4679.410345	-763984.553998	-1092501.378337
261.858187	-2828.717386	-763532.160793	-1092565.548743
263.029591	-3889.194686	-763791.166099	-1092528.760605
264.674615	-2158.024464	-763366.824652	-1092588.883111
1474.167263	-6438.728420	-764458.172189	-1092739.909997
1992.021698	-1428.824331	-763249.144200	-1093044.258800
1609.274367	-1198.748269	-763182.143100	-1092953.520000
1991.302666	-1428.912228	-763249.144200	-1093044.258800
